Labor Category Entry Name|Description|InactiveFlag|Labor Category Name
40687188_0|P-004591-PAT ACCESS SVC SUPV 1-SDMED|0|Position_Record_Number
40687209_0|P-007555-MARKETING SPEC 4-SDMED|0|Position_Record_Number
40687216_0|P-007870-CASE MGR EX-SDMED|0|Position_Record_Number
40687345_0|P-006569-CLIN LAB SUPV 2-SDMED|0|Position_Record_Number
40687380_0|P-009281-PHARMACY TCHN 3-SDMED|0|Position_Record_Number
40687423_0|P-005130-MED CTR FOOD SVC WORKER SR-SDMED|0|Position_Record_Number
40687431_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40687443_0|P-004663-PATIENT BILLER 3-SDMED|0|Position_Record_Number
40687461_0|P-009252-Radiology Tech Assistant-SDMED|0|Position_Record_Number
40687473_0|P-005087-MED CTR CUSTODIAN-SDMED|0|Position_Record_Number
40687478_0|P-009293-PHLEBOTOMIST CERT TCHN 2-SDMED|0|Position_Record_Number
40687490_0|P-009294-PHLEBOTOMIST CERT TCHN 3-SDCMP|0|Position_Record_Number
40687499_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40687531_0|P-009247-STAFF PHARMACIST 2-SDMED|0|Position_Record_Number
40687567_0|P-009048-RESP THER 2-SDMED|0|Position_Record_Number
40687574_0|P-007359-BUS TCHL SUPP ANL 2 TX-SDMED|0|Position_Record_Number
40687609_0|P-009251-Patient Access Representative-SDMED|0|Position_Record_Number
40687655_0|P-009251-Patient Service Representative-SDCMP|0|Position_Record_Number
40687664_0|P-009138-CLIN NURSE 3-SDMED|0|Position_Record_Number
40687671_0|P-009434-MED AST 3-SDCMP|0|Position_Record_Number
40687677_0|P-009434-MED AST 3-SDCMP|0|Position_Record_Number
40687691_0|P-006536-SOCIAL WORK HC SUPV 2-SDMED|0|Position_Record_Number
40687721_1|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40687722_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40687734_0|P-009022-RADLG TCHNO SR-SDMED|0|Position_Record_Number
40687746_0|P-009251-Patient Access Representative-SDMED|0|Position_Record_Number
40687772_0|P-009251-Scheduler-SDMED|0|Position_Record_Number
40687864_0|P-006038-CLIN APPLICATIONS PROFL 5-SDMED|0|Position_Record_Number
40687959_0|P-004478-AMBUL CARE ADMSTN CRD 3 CX-SDMED|0|Position_Record_Number
40687966_0|P-009022-RADLG TCHNO SR-SDCMP|0|Position_Record_Number
40687992_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40688017_0|P-006619-REVENUE CYCLE HC SUPV 2-SDMED|0|Position_Record_Number
40688067_0|P-009252-Radiology Transporter-SDMED|0|Position_Record_Number
40688107_0|P-005799-Dir PFS-SDMED|0|Position_Record_Number
40688125_0|P-004194-MATERIALS MGT HC SPEC 3-SDMED|0|Position_Record_Number
40688176_0|P-009251-Intake Coordinator-SDMED|0|Position_Record_Number
40688189_0|P-005120-CMTY HEALTH OUTR PROFL 4-SDMED|0|Position_Record_Number
40688233_0|P-009138-CLIN NURSE 3-SDMED|0|Position_Record_Number
40688245_0|P-008965-ULTRASOUND TCHNO PRN-SDMED|0|Position_Record_Number
40688263_0|P-009251-Surgery Scheduler-SDCMP|0|Position_Record_Number
40688308_0|P-009251-Front Desk Registration-SDCMP|0|Position_Record_Number
40688314_0|P-004722-Administrative Assistant-SDMED|0|Position_Record_Number
40688324_0|P-005087-MED CTR CUSTODIAN-SDMED|0|Position_Record_Number
40686276_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40686284_0|P-007740-PROCUREMENT ANL 2-SDMED|0|Position_Record_Number
40686303_0|P-004188-INFECTION PREVENTION CRD 3-SDMED|0|Position_Record_Number
40686336_0|P-009252-Mental Health Worker-SDMED|0|Position_Record_Number
40686367_0|P-009061-EEG TCHNO-SDMED|0|Position_Record_Number
40686371_0|P-005125-MED CTR COOK SR-SDMED|0|Position_Record_Number
40686384_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40686401_0|P-008975-HOSP LAB TCHN 2-SDMED|0|Position_Record_Number
40686423_0|P-009138-CLIN NURSE 3-SDMED|0|Position_Record_Number
40686495_0|P-008976-HOSP LAB TCHN 1-SDMED|0|Position_Record_Number
40686500_0|P-009282-PHARMACY TCHN 2-SDMED|0|Position_Record_Number
40686501_0|P-009251-Front Desk-Call Ctr Specialist-SDCMP|0|Position_Record_Number
40686510_0|P-008974-HOSP LAB TCHN 3-SDMED|0|Position_Record_Number
40686539_0|P-004663-PATIENT BILLER 3-SDCMP|0|Position_Record_Number
40686566_0|P-009119-NURSE PD-SDMED|0|Position_Record_Number
40686586_0|P-008231-SYS OPR-SDMED|0|Position_Record_Number
40686589_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40686617_0|P-009251-HOSP BLANK AST 3-SDMED|0|Position_Record_Number
40686624_0|P-006481-CLIN NURSE OR ADV PRACT SPEC 4-SDMED|0|Position_Record_Number
40686651_0|P-005087-MED CTR CUSTODIAN-SDMED|0|Position_Record_Number
40686669_0|P-006039-OR Nurse Informaticist-SDMED|0|Position_Record_Number
40686674_1|P-006210-Perinatal Diagnostic Ctr Coord-SDCMP|0|Position_Record_Number
40686684_0|P-009048-RESP THER 2-SDMED|0|Position_Record_Number
40686685_0|P-006489-CLIN NURSE EDUC 4-SDMED|0|Position_Record_Number
40686742_0|P-008939-CLIN LAB SCI SPEC-SDMED|0|Position_Record_Number
40686760_0|P-008994-MED AST 2-SDMED|0|Position_Record_Number
40686765_0|P-009003-NUC MED TCHNO SR-SDMED|0|Position_Record_Number
40686779_0|P-009138-CLIN NURSE 3-SDMED|0|Position_Record_Number
40686830_0|P-009251-Scheduling Coordinator-SDMED|0|Position_Record_Number
40686852_0|P-009012-RAD THER TCHNO SR-SDMED|0|Position_Record_Number
40686868_0|P-007710-Financial Manager-SDCMP|0|Position_Record_Number
40686890_0|P-004628-FINANCIAL SVC ANL 3-SDMED|0|Position_Record_Number
40686933_0|P-009247-STF PHARMACIST 2-SDMED|0|Position_Record_Number
40686979_0|P-008916-VOC NURSE SR-SDMED|0|Position_Record_Number
40686982_0|P-004663-PATIENT BILLER 3-SDMED|0|Position_Record_Number
40686983_0|P-005426-DIETITIAN 2-SDMED|0|Position_Record_Number
40686989_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40686994_0|P-006039-CLIN APPLICATIONS PROFL 4-SDCMP|0|Position_Record_Number
40687560_0|P-006914-CUSTOMER SVC SUPV 2-SDCMP|0|Position_Record_Number
40687602_0|P-009138-CLIN NURSE 3-SDCMP|0|Position_Record_Number
40687619_1|P-009383-PSYCHOLOGIST 2-SDMED|0|Position_Record_Number
40687624_0|P-004732-HEALTH INFO CODER 4-SDMED|0|Position_Record_Number
40687687_2|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40687693_0|P-006479-Supv Care Management-SDMED|0|Position_Record_Number
40687710_0|P-009138-CLIN NURSE 3-SDMED|0|Position_Record_Number
40687732_0|P-008994-MED AST 2-SDCMP|0|Position_Record_Number
40687748_0|P-009054-RESP CARE PRACT TCHN-SDMED|0|Position_Record_Number
40687753_0|P-005077-MED CTR STOREKEEPER SR-SDMED|0|Position_Record_Number
40687766_0|P-009293-PHLEBOTOMIST CERT TCHN 2-SDCMP|0|Position_Record_Number
40687786_0|P-009048-RESP THER 2-SDMED|0|Position_Record_Number
40687790_0|P-006474-Nurse Mgr Radiation Oncology-SDMED|0|Position_Record_Number
40687838_0|P-004722-Clinical Care Coordinator-SDCMP|0|Position_Record_Number
40687843_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40687868_0|P-006621-Mgr Pharmacy-SDMED|0|Position_Record_Number
40687874_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40687888_0|P-009138-CLIN NURSE 3-SDMED|0|Position_Record_Number
40687893_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40687924_0|P-007309-INFO SYS ANL 3-SDMED|0|Position_Record_Number
40687937_0|P-009281-PHARMACY TCHN 3-SDMED|0|Position_Record_Number
40687939_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40648622_0|P-004239-EDUCATOR 3 BYA-SDMED|0|Position_Record_Number
40659460_0|P-005634-HEALTH SCIENCES ADM 1-SDCMP|0|Position_Record_Number
40686261_0|P-004172-AMBUL CARE ADMSTN SUPV 1-SDCMP|0|Position_Record_Number
40686269_0|P-009251-Patient Service Representative-SDCMP|0|Position_Record_Number
40686272_0|P-006489-CLIN NURSE EDUC 4-SDMED|0|Position_Record_Number
40686320_0|P-006914-Call Center Manager-SDCMP|0|Position_Record_Number
40686333_0|P-008974-HOSP LAB TCHN 3-SDMED|0|Position_Record_Number
40686339_0|P-009247-STAFF PHARMACIST 2-SDMED|0|Position_Record_Number
40686360_0|P-006480-CLIN NURSE OR ADV PRACT SPEC 5-SDMED|0|Position_Record_Number
40686366_0|P-009251-Senior Security Agent-SDMED|0|Position_Record_Number
40686372_0|P-009003-NUC MED TCHNO SR-SDMED|0|Position_Record_Number
40686397_0|P-007870-CASE MGR EX-SDMED|0|Position_Record_Number
40686416_0|P-009252-Security Agent-SDMED|0|Position_Record_Number
40686421_1|S-007309-INFO SYS ANL 3-SDMED|0|Position_Record_Number
40686460_0|P-007927-OCCUPATIONAL THER 3 NEX-SDMED|0|Position_Record_Number
40686479_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40686496_0|P-008994-MED AST 2-SDCMP|0|Position_Record_Number
40686504_0|P-008976-HOSP LAB TCHN 1-SDMED|0|Position_Record_Number
40686513_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40686527_0|P-009138-CLIN NURSE 3-SDMED|0|Position_Record_Number
40686598_0|P-009022-RADLG TCHNO SR-SDMED|0|Position_Record_Number
40686629_0|P-009282-PHARMACY TCHN 2-SDMED|0|Position_Record_Number
40686652_0|P-009272-PATIENT CARE DIALYSIS TCHN 1-SDMED|0|Position_Record_Number
40686673_0|P-004663-PATIENT BILLER 3-SDMED|0|Position_Record_Number
40686720_0|P-004732-HEALTH INFO CODER 4-SDMED|0|Position_Record_Number
40686733_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40686745_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40686769_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40686772_0|P-006473-AMBUL CARE PAT MGR 2-SDMED|0|Position_Record_Number
40686775_0|P-006475-Supv Nursing-SDCMP|0|Position_Record_Number
40686783_0|P-009054-RESP CARE PRACT TCHN-SDMED|0|Position_Record_Number
40686788_0|P-009251-Patient Access Representative-SDMED|0|Position_Record_Number
40686811_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40686819_0|P-004663-PATIENT BILLER 3-SDMED|0|Position_Record_Number
40686824_0|P-004172-AMBUL CARE ADMSTN SUPV 1-SDCMP|0|Position_Record_Number
40686827_0|P-006939-PAT NAVGTR NON-CLIN 4-SDCMP|0|Position_Record_Number
40686855_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40686877_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40686915_0|P-005922-Sr Dir Facilities Planning-SDMED|0|Position_Record_Number
40686935_0|P-009293-PHLEBOTOMIST CERT TCHN 2-SDCMP|0|Position_Record_Number
40686957_0|P-004204-Trauma Registrar-SDMED|0|Position_Record_Number
40686959_0|P-008274-CTRL UTILITY PLT OPR-SDMED|0|Position_Record_Number
40686960_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40686975_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40686977_0|P-006049-CLIN INFORMATICS SPEC 4-SDMED|0|Position_Record_Number
40687009_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40687086_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40687135_1|P-009383-PSYCHOLOGIST 2-SDMED|0|Position_Record_Number
40687184_0|P-006622-Pharmacist Supervisor-SDMED|0|Position_Record_Number
40687226_0|P-008916-VOC NURSE SR-SDCMP|0|Position_Record_Number
40687270_0|P-005426-DIETITIAN 2-SDMED|0|Position_Record_Number
40687292_0|P-009138-CLIN NURSE 3-SDMED|0|Position_Record_Number
40687297_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40687303_0|P-008965-ULTRASOUND TCHNO PRN-SDMED|0|Position_Record_Number
40687334_0|P-009022-RADLG TCHNO SR-SDMED|0|Position_Record_Number
40687343_1|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40687351_0|P-008138-ELECTRN-SDMED|0|Position_Record_Number
40687377_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40687385_0|P-009251-Front Desk Coordinator-SDCMP|0|Position_Record_Number
40687396_0|P-004722-Cln Care Coord- Admin Asst-SDMED|0|Position_Record_Number
40687421_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40687448_0|P-005087-MED CTR CUSTODIAN-SDMED|0|Position_Record_Number
40687450_0|P-006475-AMBUL CARE PATIENT SUPV 2-SDMED|0|Position_Record_Number
40687452_0|P-009048-RESP THER 2-SDMED|0|Position_Record_Number
40687479_0|P-009434-MED AST 3-SDCMP|0|Position_Record_Number
40687481_0|P-009119-NURSE PD-SDMED|0|Position_Record_Number
40687486_0|P-007870-CASE MGR EX-SDMED|0|Position_Record_Number
40687495_0|P-006506-Mgr Nursing Neuro ICU-PCU-SDMED|0|Position_Record_Number
40687562_0|P-004251-INTERVENTNL RADLG TCHNO PRI-SDMED|0|Position_Record_Number
40687565_0|P-009272-PATIENT CARE DIALYSIS TCHN 1-SDMED|0|Position_Record_Number
40687607_0|P-005747-DECISION SUPP SPEC 4-SDCMP|0|Position_Record_Number
40687608_0|P-007377-ADMIN OFCR 3-SDMED|0|Position_Record_Number
40687630_0|P-004722-Executive Assistant-SDMED|0|Position_Record_Number
40687640_0|P-006046-Dir Decision Sppt-Rev Cyc Rpt-SDMED|0|Position_Record_Number
40691792_0|P-009281-PHARMACY TCHN 3-SDMED|0|Position_Record_Number
40691809_0|P-004722-Financial Counselor-SDMED|0|Position_Record_Number
40691863_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40692078_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40692088_0|P-004722-Administrative Assistant-SDMED|0|Position_Record_Number
40692125_0|P-009021-RADLG TCHNO PRN-SDCMP|0|Position_Record_Number
40692149_0|P-009085-MRI TCHNO-SDMED|0|Position_Record_Number
40692196_0|P-008994-MED AST 2-SDCMP|0|Position_Record_Number
40692314_0|P-008945-PHYS THER AST 2-SDMED|0|Position_Record_Number
40692323_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40692438_0|P-009251-Call Center Specialist-SDCMP|0|Position_Record_Number
40692451_0|P-009061-EEG TCHNO-SDMED|0|Position_Record_Number
40692476_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40692540_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40692547_0|P-005087-MED CTR CUSTODIAN-SDMED|0|Position_Record_Number
40692605_1|P-005087-MED CTR CUSTODIAN-SDMED|0|Position_Record_Number
40692646_0|P-009251-Front Desk Coordinator-SDCMP|0|Position_Record_Number
40692675_0|P-009252-Security Agent-SDMED|0|Position_Record_Number
40692807_0|P-007593-HR AST 3-SDMED|0|Position_Record_Number
40692938_0|P-008916-VOC NURSE SR-SDMED|0|Position_Record_Number
40692987_0|P-005087-MED CTR CUSTODIAN-SDMED|0|Position_Record_Number
40693001_0|P-005087-MED CTR CUSTODIAN-SDMED|0|Position_Record_Number
40693123_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40693125_0|P-008994-MED AST 2-SDCMP|0|Position_Record_Number
40693132_0|P-000563-Program Dir OCMO Operations-SDMED|0|Position_Record_Number
40693179_0|P-009119-NURSE PD-SDMED|0|Position_Record_Number
40693226_0|P-009119-NURSE PD-SDMED|0|Position_Record_Number
40693248_0|P-009251-Call Center Specialist-SDCMP|0|Position_Record_Number
40693274_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40693369_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40693376_0|P-005126-MED CTR COOK-SDMED|0|Position_Record_Number
40693382_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40693384_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40693389_0|P-005087-MED CTR CUSTODIAN-SDMED|0|Position_Record_Number
40693699_0|P-009251-Front Desk Coordinator-SDCMP|0|Position_Record_Number
40693776_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40693891_0|P-008890-EMERGENCY TRAUMA TCHN PD-SDMED|0|Position_Record_Number
40693935_0|P-007928-OCCUPATIONAL THER 2 NEX-SDMED|0|Position_Record_Number
40694073_0|P-008922-NURSE AID SR-SDMED|0|Position_Record_Number
40694168_0|P-007584-Telecommunications Billing Anl-SDMED|0|Position_Record_Number
40694223_0|P-004663-PATIENT BILLER 3-SDMED|0|Position_Record_Number
40694287_0|P-009251-Call Center Specialist-SDCMP|0|Position_Record_Number
40694291_0|P-008975-HOSP LAB TCHN 2-SDMED|0|Position_Record_Number
40694307_0|P-009293-PHLEBOTOMIST CERT TCHN 2-SDMED|0|Position_Record_Number
40694413_0|P-009281-PHARMACY TCHN 3-SDMED|0|Position_Record_Number
40694438_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40694542_0|P-009247-STAFF PHARMACIST 2-SDMED|0|Position_Record_Number
40694615_0|P-009293-PHLEBOTOMIST CERT TCHN 2-SDCMP|0|Position_Record_Number
40694670_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40694701_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40694952_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40695042_0|P-008922-NURSE AID SR-SDMED|0|Position_Record_Number
40695106_0|P-008920-EMERGENCY TRAUMA TCHN-SDMED|0|Position_Record_Number
40695470_0|P-006489-CLIN NURSE EDUC 4-SDMED|0|Position_Record_Number
40695531_0|P-008939-CLIN LAB SCI SPEC-SDMED|0|Position_Record_Number
40695730_0|P-008274-CTRL UTILITY PLT OPR-SDMED|0|Position_Record_Number
40695742_1|P-009147-NURSE PRACT 2-SDCMP|0|Position_Record_Number
40695810_2|P-008994-MED AST 2-SDCMP|0|Position_Record_Number
40695916_0|P-009022-RADLG TCHNO SR-SDMED|0|Position_Record_Number
40695924_0|P-006525-QUALITY IMPROVEMENT HC SPEC 4-SDMED|0|Position_Record_Number
40695975_0|P-004663-PATIENT BILLER 3-SDMED|0|Position_Record_Number
40696017_0|P-008966-ULTRASOUND TCHNO SR-SDMED|0|Position_Record_Number
40696076_0|P-007870-CASE MGR EX-SDMED|0|Position_Record_Number
40696113_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40696286_0|P-006472-Assoc Director Operations-SDCMP|0|Position_Record_Number
40696302_0|P-008965-ULTRASOUND TCHNO PRN-SDMED|0|Position_Record_Number
40696438_0|P-009119-NURSE PD-SDMED|0|Position_Record_Number
40696477_1|P-008994-MED AST 2-SDMED|0|Position_Record_Number
40696494_0|P-004722-UM Coordinator Lead-SDCMP|0|Position_Record_Number
40696552_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40696599_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40696605_0|P-008945-PHYS THER AST 2-SDMED|0|Position_Record_Number
40696747_0|P-000562-ORGANIZATIONAL CNSLT 4-SDCMP|0|Position_Record_Number
40696788_0|P-009119-NURSE PD-SDMED|0|Position_Record_Number
40696792_0|P-009119-NURSE PD-SDMED|0|Position_Record_Number
40696831_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40692076_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40692098_0|P-009281-PHARMACY TCHN 3-SDCMP|0|Position_Record_Number
40692110_0|P-008916-VOC NURSE SR-SDMED|0|Position_Record_Number
40692111_0|P-004722-Transplant Assistant-SDMED|0|Position_Record_Number
40692183_0|P-004717-PATIENT RCDS ABSTRACTOR 3-SDCMP|0|Position_Record_Number
40692202_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40692220_0|P-004718-PATIENT RCDS ABSTRACTOR 2-SDMED|0|Position_Record_Number
40692223_0|P-000562-ORGANIZATIONAL CNSLT 4-SDCMP|0|Position_Record_Number
40692228_0|P-009251-Call Center Specialist-SDCMP|0|Position_Record_Number
40692275_0|P-006622-PHARMACY SUPV 2-SDMED|0|Position_Record_Number
40692279_0|P-008994-MED AST 2-SDCMP|0|Position_Record_Number
40692366_0|P-009251-Rehabilitation Care Partner-SDMED|0|Position_Record_Number
40692368_0|P-009119-NURSE PD-SDMED|0|Position_Record_Number
40692464_0|P-006505-Sr Dir Nursing-SDMED|0|Position_Record_Number
40692487_0|P-009257-HOSP UNIT SVC CRD 3-SDMED|0|Position_Record_Number
40692491_0|P-005234-FOOD SVC SUPV 1-SDMED|0|Position_Record_Number
40692515_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40692518_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40692526_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40692545_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40692575_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40692619_0|P-005087-MED CTR CUSTODIAN-SDMED|0|Position_Record_Number
40689697_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40689701_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40689708_0|P-008231-SYS OPR-SDMED|0|Position_Record_Number
40689745_0|P-009250-PHARMACIST 2 PD-SDMED|0|Position_Record_Number
40689831_0|P-006822-PAT NAVGTR CLIN 4-SDMED|0|Position_Record_Number
40689834_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40689871_1|P-009049-REG RESP THER 1-SDMED|0|Position_Record_Number
40689878_0|P-000652-APPLICATIONS PROGR 4-SDMED|0|Position_Record_Number
40689888_0|P-009119-NURSE PD-SDMED|0|Position_Record_Number
40689977_0|P-009247-STAFF PHARMACIST 2-SDMED|0|Position_Record_Number
40689980_0|P-004463-BEH HEALTH PSYCHTRC PROFL 3 HX-SDMED|0|Position_Record_Number
40690077_0|P-009251-HOSP BLANK AST 3-SDCMP|0|Position_Record_Number
40690082_0|P-009251-Patient Service Representative-SDCMP|0|Position_Record_Number
40690217_0|P-009243-Call Center Specialist-SDCMP|0|Position_Record_Number
40690251_0|P-007359-BUS TCHL SUPP ANL 2 TX-SDMED|0|Position_Record_Number
40690282_0|P-008976-HOSP LAB TCHN 1-SDMED|0|Position_Record_Number
40690304_0|P-009252-Mental Health Worker-SDMED|0|Position_Record_Number
40690329_0|P-007944-PHYS THER 2 NEX-SDMED|0|Position_Record_Number
40690353_0|P-009411-CTRL SVC TCHN 2-SDMED|0|Position_Record_Number
40690395_0|P-009251-Call Center Specialist-SDCMP|0|Position_Record_Number
40690405_0|P-004663-PATIENT BILLER 3-SDCMP|0|Position_Record_Number
40690414_0|P-004493-PAT REL PROFL 3 CX-SDMED|0|Position_Record_Number
40690428_0|P-009251-Rehabilitation Care Partner-SDMED|0|Position_Record_Number
40690504_0|P-008930-SURGICAL TCHN SR-SDMED|0|Position_Record_Number
40690546_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40690610_0|P-008930-SURGICAL TCHN SR-SDMED|0|Position_Record_Number
40690652_0|P-008920-EMERGENCY TRAUMA TCHN-SDMED|0|Position_Record_Number
40690679_0|P-009138-CLIN NURSE 3-SDMED|0|Position_Record_Number
40690682_0|P-009146-NURSE PRACT 3-SDCMP|0|Position_Record_Number
40690696_0|P-006525-QUALITY IMPROVEMENT HC SPEC 4-SDMED|0|Position_Record_Number
40690752_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
